date,location,sumConfirmed,cumulative_persons_fully_vaccinated
"2020-12-17 00:00:00",Australia,26,0
"2020-12-17 00:00:00",Brazil,221401,0
"2020-12-17 00:00:00",Canada,1,0
"2020-12-17 00:00:00",Denmark,3130,0
"2020-12-17 00:00:00",Latvia,870,0
"2020-12-17 00:00:00",Norway,431,0
"2020-12-17 00:00:00","United States",485557,9592
"2020-12-18 00:00:00",Australia,43,0
"2020-12-18 00:00:00",Brazil,162997,0
"2020-12-18 00:00:00",Canada,0,0
"2020-12-18 00:00:00",Denmark,2754,0
"2020-12-18 00:00:00",Latvia,643,0
"2020-12-18 00:00:00",Norway,475,0
"2020-12-18 00:00:00","United States",476407,10854
"2020-12-19 00:00:00",Australia,70,0
"2020-12-19 00:00:00",Brazil,151476,0
"2020-12-19 00:00:00",Canada,0,0
"2020-12-19 00:00:00",Denmark,2453,0
"2020-12-19 00:00:00",Israel,3094,4
"2020-12-19 00:00:00",Norway,309,0
"2020-12-19 00:00:00","United States",404701,11953
"2020-12-20 00:00:00",Australia,87,0
"2020-12-20 00:00:00",Brazil,75985,0
"2020-12-20 00:00:00",Canada,0,0
"2020-12-20 00:00:00",Denmark,3099,0
"2020-12-20 00:00:00",Israel,3860,4
"2020-12-20 00:00:00",Latvia,1004,0
"2020-12-20 00:00:00",Norway,299,0
"2020-12-20 00:00:00","United States",380832,12727
"2020-12-21 00:00:00",Australia,53,0
"2020-12-21 00:00:00",Brazil,79499,0
"2020-12-21 00:00:00",Canada,3,0
"2020-12-21 00:00:00",Denmark,2867,0
"2020-12-21 00:00:00",Israel,4380,4
"2020-12-21 00:00:00",Latvia,1145,0
"2020-12-21 00:00:00",Liechtenstein,42,0
"2020-12-21 00:00:00",Norway,621,0
"2020-12-21 00:00:00",Switzerland,11246,1
"2020-12-21 00:00:00","United States",360775,14305
"2020-12-22 00:00:00",Australia,42,0
"2020-12-22 00:00:00",Brazil,169833,0
"2020-12-22 00:00:00",Canada,0,1
"2020-12-22 00:00:00",Denmark,3075,0
"2020-12-22 00:00:00",Israel,4037,4
"2020-12-22 00:00:00",Latvia,1270,0
"2020-12-22 00:00:00",Liechtenstein,59,0
"2020-12-22 00:00:00",Norway,560,0
"2020-12-22 00:00:00","Russian Federation",27250,0
"2020-12-22 00:00:00",Switzerland,9212,0
"2020-12-22 00:00:00","United States",389662,17297
"2020-12-23 00:00:00",Australia,38,0
"2020-12-23 00:00:00",Bahrain,253,0
"2020-12-23 00:00:00",Brazil,144885,0
"2020-12-23 00:00:00",Canada,2,1
"2020-12-23 00:00:00",Denmark,1472,0
"2020-12-23 00:00:00",Israel,4049,4
"2020-12-23 00:00:00",Latvia,666,0
"2020-12-23 00:00:00",Liechtenstein,50,0
"2020-12-23 00:00:00",Luxembourg,262,0
"2020-12-23 00:00:00",Norway,587,0
"2020-12-23 00:00:00",Switzerland,8950,0
"2020-12-23 00:00:00","United States",446473,20480
"2020-12-24 00:00:00",Australia,48,0
"2020-12-24 00:00:00",Bahrain,234,0
"2020-12-24 00:00:00",Brazil,189894,0
"2020-12-24 00:00:00",Canada,1,1
"2020-12-24 00:00:00",Chile,4790,0
"2020-12-24 00:00:00","Costa Rica",1048,0
"2020-12-24 00:00:00",Denmark,1586,0
"2020-12-24 00:00:00",Israel,4005,4
"2020-12-24 00:00:00",Latvia,399,0
"2020-12-24 00:00:00",Liechtenstein,34,0
"2020-12-24 00:00:00",Mexico,10480,0
"2020-12-24 00:00:00",Norway,292,0
"2020-12-24 00:00:00",Switzerland,6096,0
"2020-12-24 00:00:00","United States",404629,21690
"2020-12-25 00:00:00",Australia,29,0
"2020-12-25 00:00:00",Bahrain,214,0
"2020-12-25 00:00:00",Brazil,68538,0
"2020-12-25 00:00:00",Canada,0,1
"2020-12-25 00:00:00",Chile,5040,0
"2020-12-25 00:00:00",Israel,2658,4
"2020-12-25 00:00:00",Liechtenstein,29,0
"2020-12-25 00:00:00",Switzerland,3442,0
"2020-12-25 00:00:00","United States",282207,21811
"2020-12-26 00:00:00",Australia,42,0
"2020-12-26 00:00:00",Bahrain,215,0
"2020-12-26 00:00:00",Brazil,53572,0
"2020-12-26 00:00:00",Canada,0,0
"2020-12-26 00:00:00",Chile,5128,0
"2020-12-26 00:00:00",Denmark,2184,0
"2020-12-26 00:00:00",Israel,3533,4
"2020-12-26 00:00:00",Latvia,508,0
"2020-12-26 00:00:00",Liechtenstein,23,0
"2020-12-26 00:00:00",Norway,466,0
"2020-12-26 00:00:00",Switzerland,4714,0
"2020-12-26 00:00:00","United States",337058,22800
"2020-12-27 00:00:00",Australia,32,0
"2020-12-27 00:00:00",Austria,3392,0
"2020-12-27 00:00:00",Bahrain,202,0
"2020-12-27 00:00:00",Brazil,56486,0
"2020-12-27 00:00:00",Canada,0,1
"2020-12-27 00:00:00",Chile,3422,0
"2020-12-27 00:00:00","Czech Republic",3803,0
"2020-12-27 00:00:00",Denmark,3062,0
"2020-12-27 00:00:00",Estonia,831,5
"2020-12-27 00:00:00",France,12952,55
"2020-12-27 00:00:00",Israel,5521,4
"2020-12-27 00:00:00",Italy,17826,0
"2020-12-27 00:00:00",Latvia,838,0
"2020-12-27 00:00:00",Liechtenstein,29,0
"2020-12-27 00:00:00",Lithuania,2515,0
"2020-12-27 00:00:00",Mexico,4397,0
"2020-12-27 00:00:00",Norway,425,0
"2020-12-27 00:00:00",Poland,3464,0
"2020-12-27 00:00:00",Slovenia,517,0
"2020-12-27 00:00:00",Switzerland,4232,0
"2020-12-27 00:00:00","United States",306300,23575
"2020-12-28 00:00:00",Australia,50,0
"2020-12-28 00:00:00",Austria,4214,0
"2020-12-28 00:00:00",Bahrain,234,0
"2020-12-28 00:00:00",Belgium,2641,0
"2020-12-28 00:00:00",Brazil,65656,0
"2020-12-28 00:00:00",Canada,1,1
"2020-12-28 00:00:00","Czech Republic",11045,0
"2020-12-28 00:00:00",Denmark,2475,0
"2020-12-28 00:00:00",Estonia,931,14
"2020-12-28 00:00:00",France,46480,97
"2020-12-28 00:00:00",Greece,1045,0
"2020-12-28 00:00:00",Hungary,1972,0
"2020-12-28 00:00:00",Ireland,1545,16
"2020-12-28 00:00:00",Israel,5632,4
"2020-12-28 00:00:00",Italy,17170,0
"2020-12-28 00:00:00",Kuwait,236,0
"2020-12-28 00:00:00",Latvia,1367,1
"2020-12-28 00:00:00",Liechtenstein,38,0
"2020-12-28 00:00:00",Lithuania,3478,0
"2020-12-28 00:00:00",Luxembourg,239,0
"2020-12-28 00:00:00",Mexico,16224,0
"2020-12-28 00:00:00",Norway,778,0
"2020-12-28 00:00:00",Poland,2990,0
"2020-12-28 00:00:00",Slovenia,1957,0
"2020-12-28 00:00:00",Switzerland,10070,4
"2020-12-28 00:00:00","United States",339121,27909
"2020-12-29 00:00:00",Argentina,38446,3
"2020-12-29 00:00:00",Australia,26,0
"2020-12-29 00:00:00",Austria,5928,0
"2020-12-29 00:00:00",Bahrain,256,0
"2020-12-29 00:00:00",Belgium,2270,1
"2020-12-29 00:00:00",Brazil,184767,0
"2020-12-29 00:00:00",Bulgaria,1729,0
"2020-12-29 00:00:00",Canada,0,2
"2020-12-29 00:00:00","Czech Republic",16579,1
"2020-12-29 00:00:00",Denmark,2768,1
"2020-12-29 00:00:00",Estonia,1918,28
"2020-12-29 00:00:00",France,49903,116
"2020-12-29 00:00:00",Greece,942,0
"2020-12-29 00:00:00",Ireland,1720,19
"2020-12-29 00:00:00",Israel,5869,6
"2020-12-29 00:00:00",Italy,22448,0
"2020-12-29 00:00:00",Latvia,1861,1
"2020-12-29 00:00:00",Liechtenstein,37,0
"2020-12-29 00:00:00",Lithuania,3259,0
"2020-12-29 00:00:00",Luxembourg,325,0
"2020-12-29 00:00:00",Mexico,16099,0
"2020-12-29 00:00:00",Norway,699,0
"2020-12-29 00:00:00",Poland,7670,0
"2020-12-29 00:00:00",Slovenia,2410,0
"2020-12-29 00:00:00",Switzerland,8926,8
"2020-12-29 00:00:00","United States",405603,33347
"2020-12-30 00:00:00",Argentina,39687,7
"2020-12-30 00:00:00",Australia,62,0
"2020-12-30 00:00:00",Austria,5404,0
"2020-12-30 00:00:00",Bahrain,250,0
"2020-12-30 00:00:00",Belgium,1980,2
"2020-12-30 00:00:00",Brazil,174879,0
"2020-12-30 00:00:00",Bulgaria,1046,0
"2020-12-30 00:00:00",Canada,0,2
"2020-12-30 00:00:00",Croatia,2391,0
"2020-12-30 00:00:00","Czech Republic",17147,1
"2020-12-30 00:00:00",Denmark,1227,1
"2020-12-30 00:00:00",Estonia,1450,50
"2020-12-30 00:00:00",France,64253,134
"2020-12-30 00:00:00",Greece,932,0
"2020-12-30 00:00:00",Iceland,4,0
"2020-12-30 00:00:00",Ireland,1620,20
"2020-12-30 00:00:00",Israel,5864,6
"2020-12-30 00:00:00",Italy,32404,0
"2020-12-30 00:00:00",Latvia,711,2
"2020-12-30 00:00:00",Liechtenstein,31,0
"2020-12-30 00:00:00",Lithuania,2810,0
"2020-12-30 00:00:00",Luxembourg,187,0
"2020-12-30 00:00:00",Mexico,14728,0
"2020-12-30 00:00:00",Norway,639,0
"2020-12-30 00:00:00",Poland,23727,0
"2020-12-30 00:00:00",Romania,4875,0
"2020-12-30 00:00:00",Slovenia,2412,0
"2020-12-30 00:00:00",Switzerland,8420,10
"2020-12-30 00:00:00","United States",461614,41341
"2020-12-31 00:00:00",Argentina,25241,7
"2020-12-31 00:00:00",Australia,55,0
"2020-12-31 00:00:00",Austria,4002,0
"2020-12-31 00:00:00",Bahrain,238,0
"2020-12-31 00:00:00",Belgium,1626,2
"2020-12-31 00:00:00",Brazil,171917,0
"2020-12-31 00:00:00",Canada,0,2
"2020-12-31 00:00:00","Czech Republic",13348,1
"2020-12-31 00:00:00",Denmark,1203,1
"2020-12-31 00:00:00",Estonia,831,74
"2020-12-31 00:00:00",France,50453,157
"2020-12-31 00:00:00",Greece,597,0
"2020-12-31 00:00:00",Ireland,1753,21
"2020-12-31 00:00:00",Israel,6011,6
"2020-12-31 00:00:00",Italy,46954,0
"2020-12-31 00:00:00",Latvia,314,2
"2020-12-31 00:00:00",Liechtenstein,24,0
"2020-12-31 00:00:00",Lithuania,1243,0
"2020-12-31 00:00:00",Norway,434,0
"2020-12-31 00:00:00",Poland,13151,0
"2020-12-31 00:00:00",Slovenia,1752,0
"2020-12-31 00:00:00",Switzerland,6110,11
"2020-12-31 00:00:00","United States",450404,44731
"2021-01-01 00:00:00",Argentina,7871,7
"2021-01-01 00:00:00",Australia,38,0
"2021-01-01 00:00:00",Austria,3170,0
"2021-01-01 00:00:00",Bahrain,271,0
"2021-01-01 00:00:00",Belgium,469,2
"2021-01-01 00:00:00",Brazil,73732,0
"2021-01-01 00:00:00",Bulgaria,340,0
"2021-01-01 00:00:00",Canada,0,3
"2021-01-01 00:00:00","Czech Republic",3463,1
"2021-01-01 00:00:00",Denmark,2046,1
"2021-01-01 00:00:00",France,22304,221
"2021-01-01 00:00:00",Greece,262,0
"2021-01-01 00:00:00",Ireland,3394,21
"2021-01-01 00:00:00",Israel,4212,6
"2021-01-01 00:00:00",Italy,44422,0
"2021-01-01 00:00:00",Latvia,568,3
"2021-01-01 00:00:00",Liechtenstein,14,0
"2021-01-01 00:00:00",Norway,346,0
"2021-01-01 00:00:00",Poland,10766,2
"2021-01-01 00:00:00",Portugal,2961,4
"2021-01-01 00:00:00",Slovenia,388,0
"2021-01-01 00:00:00",Switzerland,3368,12
"2021-01-01 00:00:00","United States",405069,52966
"2021-01-02 00:00:00",Argentina,22797,8
"2021-01-02 00:00:00",Australia,77,0
"2021-01-02 00:00:00",Austria,3264,0
"2021-01-02 00:00:00",Bahrain,294,0
"2021-01-02 00:00:00",Belgium,1051,2
"2021-01-02 00:00:00",Brazil,49076,0
"2021-01-02 00:00:00",Canada,0,0
"2021-01-02 00:00:00","Czech Republic",5006,2
"2021-01-02 00:00:00",Denmark,1670,1
"2021-01-02 00:00:00",Estonia,672,75
"2021-01-02 00:00:00",France,29758,251
"2021-01-02 00:00:00",Germany,8834,0
"2021-01-02 00:00:00",Greece,390,0
"2021-01-02 00:00:00",Ireland,4961,21
"2021-01-02 00:00:00",Israel,5231,6
"2021-01-02 00:00:00",Italy,23662,0
"2021-01-02 00:00:00",Latvia,621,3
"2021-01-02 00:00:00",Liechtenstein,23,0
"2021-01-02 00:00:00",Norway,526,0
"2021-01-02 00:00:00",Poland,6801,2
"2021-01-02 00:00:00",Slovenia,725,0
"2021-01-02 00:00:00",Switzerland,5454,12
"2021-01-02 00:00:00","United States",502603,55970
"2021-01-03 00:00:00",Argentina,14390,9
"2021-01-03 00:00:00",Australia,37,0
"2021-01-03 00:00:00",Austria,3770,0
"2021-01-03 00:00:00",Bahrain,288,0
"2021-01-03 00:00:00",Belgium,732,2
"2021-01-03 00:00:00",Brazil,52726,0
"2021-01-03 00:00:00",Canada,0,3
"2021-01-03 00:00:00","Costa Rica",589,0
"2021-01-03 00:00:00",Croatia,361,0
"2021-01-03 00:00:00","Czech Republic",6299,2
"2021-01-03 00:00:00",Denmark,2479,1
"2021-01-03 00:00:00",Estonia,763,75
"2021-01-03 00:00:00",Finland,168,0
"2021-01-03 00:00:00",France,17963,278
"2021-01-03 00:00:00",Greece,427,0
"2021-01-03 00:00:00",Ireland,6110,24
"2021-01-03 00:00:00",Israel,8424,6
"2021-01-03 00:00:00",Italy,28490,0
"2021-01-03 00:00:00",Latvia,824,3
"2021-01-03 00:00:00",Liechtenstein,19,0
"2021-01-03 00:00:00",Norway,447,0
"2021-01-03 00:00:00",Poland,5538,2
"2021-01-03 00:00:00",Slovakia,2989,0
"2021-01-03 00:00:00",Slovenia,744,1
"2021-01-03 00:00:00",Sweden,2754,0
"2021-01-03 00:00:00",Switzerland,4450,12
"2021-01-03 00:00:00","United States",411295,58519
"2021-01-04 00:00:00",Argentina,40749,11
"2021-01-04 00:00:00",Australia,42,0
"2021-01-04 00:00:00",Austria,4572,0
"2021-01-04 00:00:00",Bahrain,229,0
"2021-01-04 00:00:00",Belgium,2907,3
"2021-01-04 00:00:00",Brazil,66874,0
"2021-01-04 00:00:00",Canada,0,3
"2021-01-04 00:00:00",Chile,4900,0
"2021-01-04 00:00:00","Czech Republic",13029,3
"2021-01-04 00:00:00",Denmark,1929,1
"2021-01-04 00:00:00",Estonia,850,124
"2021-01-04 00:00:00",France,58770,327
"2021-01-04 00:00:00",Greece,927,0
"2021-01-04 00:00:00",Ireland,5325,27
"2021-01-04 00:00:00",Israel,8226,7
"2021-01-04 00:00:00",Italy,21600,0
"2021-01-04 00:00:00",Latvia,1229,4
"2021-01-04 00:00:00",Liechtenstein,31,0
"2021-01-04 00:00:00",Lithuania,2795,0
"2021-01-04 00:00:00",Mexico,18556,0
"2021-01-04 00:00:00",Norway,938,0
"2021-01-04 00:00:00",Poland,4200,4
"2021-01-04 00:00:00",Slovakia,4959,0
"2021-01-04 00:00:00",Slovenia,2501,1
"2021-01-04 00:00:00",Switzerland,10574,12
"2021-01-04 00:00:00","United States",350203,103923
"2021-01-05 00:00:00",Argentina,41502,13
"2021-01-05 00:00:00",Australia,36,0
"2021-01-05 00:00:00",Austria,5900,0
"2021-01-05 00:00:00",Bahrain,289,0
"2021-01-05 00:00:00",Belgium,2625,6
"2021-01-05 00:00:00",Brazil,178369,0
"2021-01-05 00:00:00",Bulgaria,1002,0
"2021-01-05 00:00:00",Canada,0,6
"2021-01-05 00:00:00",Chile,4914,0
"2021-01-05 00:00:00",Croatia,1896,0
"2021-01-05 00:00:00","Czech Republic",17491,4
"2021-01-05 00:00:00",Denmark,1657,1
"2021-01-05 00:00:00",Estonia,1422,185
"2021-01-05 00:00:00",France,64015,455
"2021-01-05 00:00:00",Greece,814,0
"2021-01-05 00:00:00",Ireland,7832,40
"2021-01-05 00:00:00",Israel,7883,11
"2021-01-05 00:00:00",Italy,30756,0
"2021-01-05 00:00:00",Latvia,1374,4
"2021-01-05 00:00:00",Liechtenstein,30,0
"2021-01-05 00:00:00",Lithuania,2298,0
"2021-01-05 00:00:00",Mexico,18821,0
"2021-01-05 00:00:00",Norway,795,0
"2021-01-05 00:00:00",Poland,7364,5
"2021-01-05 00:00:00",Slovakia,2137,0
"2021-01-05 00:00:00",Slovenia,3354,1
"2021-01-05 00:00:00",Switzerland,8356,23
"2021-01-05 00:00:00","United Arab Emirates",2067,0
"2021-01-05 00:00:00","United States",459008,191900
"2021-01-06 00:00:00",Argentina,42758,13
"2021-01-06 00:00:00",Australia,30,0
"2021-01-06 00:00:00",Austria,4164,0
"2021-01-06 00:00:00",Bahrain,349,0
"2021-01-06 00:00:00",Belgium,2302,7
"2021-01-06 00:00:00",Brazil,199488,0
"2021-01-06 00:00:00",Bulgaria,867,0
"2021-01-06 00:00:00",Canada,0,448
"2021-01-06 00:00:00",Chile,4756,0
"2021-01-06 00:00:00",Cyprus,427,0
"2021-01-06 00:00:00","Czech Republic",17917,5
"2021-01-06 00:00:00",Denmark,1588,1
"2021-01-06 00:00:00",Estonia,2144,218
"2021-01-06 00:00:00",France,63587,576
"2021-01-06 00:00:00",Greece,510,0
"2021-01-06 00:00:00",Ireland,6503,53
"2021-01-06 00:00:00",Israel,7662,13
"2021-01-06 00:00:00",Italy,40662,0
"2021-01-06 00:00:00",Latvia,1237,7
"2021-01-06 00:00:00",Liechtenstein,10,0
"2021-01-06 00:00:00",Lithuania,1971,0
"2021-01-06 00:00:00",Luxembourg,163,0
"2021-01-06 00:00:00",Mexico,18409,0
"2021-01-06 00:00:00",Norway,710,12
"2021-01-06 00:00:00",Poland,22685,5
"2021-01-06 00:00:00",Romania,5719,0
"2021-01-06 00:00:00","Saudi Arabia",108,0
"2021-01-06 00:00:00",Slovakia,2980,0
"2021-01-06 00:00:00",Slovenia,2663,2
"2021-01-06 00:00:00",Switzerland,6708,30
"2021-01-06 00:00:00","United States",502738,365499
"2021-01-07 00:00:00",Argentina,40415,14
"2021-01-07 00:00:00",Australia,22,0
"2021-01-07 00:00:00",Austria,3970,0
"2021-01-07 00:00:00",Bahrain,397,0
"2021-01-07 00:00:00",Belgium,1810,14
"2021-01-07 00:00:00",Brazil,261444,0
"2021-01-07 00:00:00",Bulgaria,753,0
"2021-01-07 00:00:00",Canada,0,1425
"2021-01-07 00:00:00",Croatia,1098,0
"2021-01-07 00:00:00","Czech Republic",15035,5
"2021-01-07 00:00:00",Denmark,1432,1
"2021-01-07 00:00:00",Estonia,1547,250
"2021-01-07 00:00:00",France,58523,733
"2021-01-07 00:00:00",Greece,717,0
"2021-01-07 00:00:00",Ireland,8227,62
"2021-01-07 00:00:00",Israel,8160,22
"2021-01-07 00:00:00",Italy,36040,0
"2021-01-07 00:00:00",Latvia,1170,8
"2021-01-07 00:00:00",Liechtenstein,10,0
"2021-01-07 00:00:00",Lithuania,1704,0
"2021-01-07 00:00:00",Luxembourg,149,0
"2021-01-07 00:00:00",Mexico,18766,0
"2021-01-07 00:00:00",Norway,739,14
"2021-01-07 00:00:00",Poland,11813,5
"2021-01-07 00:00:00",Slovakia,4072,0
"2021-01-07 00:00:00",Slovenia,2045,2
"2021-01-07 00:00:00",Switzerland,6354,45
"2021-01-07 00:00:00","United Arab Emirates",2950,0
"2021-01-07 00:00:00","United States",534809,647865
"2021-01-08 00:00:00",Argentina,41071,15
"2021-01-08 00:00:00",Australia,48,0
"2021-01-08 00:00:00",Austria,4572,0
"2021-01-08 00:00:00",Bahrain,287,0
"2021-01-08 00:00:00",Belgium,1935,22
"2021-01-08 00:00:00",Brazil,167597,0
"2021-01-08 00:00:00",Bulgaria,394,0
"2021-01-08 00:00:00",Canada,0,2698
"2021-01-08 00:00:00",Chile,8402,0
"2021-01-08 00:00:00","Costa Rica",1207,0
"2021-01-08 00:00:00",Croatia,1401,0
"2021-01-08 00:00:00","Czech Republic",13203,6
"2021-01-08 00:00:00",Denmark,1193,2
"2021-01-08 00:00:00",Estonia,1092,309
"2021-01-08 00:00:00",France,57958,931
"2021-01-08 00:00:00",Greece,799,0
"2021-01-08 00:00:00",Ireland,4843,67
"2021-01-08 00:00:00",Israel,5164,26
"2021-01-08 00:00:00",Italy,35066,0
"2021-01-08 00:00:00",Latvia,616,12
"2021-01-08 00:00:00",Liechtenstein,13,0
"2021-01-08 00:00:00",Lithuania,1458,0
"2021-01-08 00:00:00",Luxembourg,136,0
"2021-01-08 00:00:00",Mexico,18601,0
"2021-01-08 00:00:00",Netherlands,7329,0
"2021-01-08 00:00:00",Norway,651,24
"2021-01-08 00:00:00",Poland,8562,5
"2021-01-08 00:00:00",Portugal,8868,184
"2021-01-08 00:00:00",Serbia,1769,0
"2021-01-08 00:00:00",Slovakia,2973,0
"2021-01-08 00:00:00",Slovenia,1843,3
"2021-01-08 00:00:00",Switzerland,6110,65
"2021-01-08 00:00:00","United Arab Emirates",2998,0
"2021-01-08 00:00:00","United States",582175,1013731
"2021-01-09 00:00:00",Argentina,29312,15
"2021-01-09 00:00:00",Australia,23,0
"2021-01-09 00:00:00",Austria,3080,0
"2021-01-09 00:00:00",Bahrain,241,0
"2021-01-09 00:00:00",Belgium,1302,25
"2021-01-09 00:00:00",Brazil,186275,0
"2021-01-09 00:00:00",Bulgaria,105,0
"2021-01-09 00:00:00",Canada,0,4521
"2021-01-09 00:00:00",Croatia,646,0
"2021-01-09 00:00:00","Czech Republic",8508,8
"2021-01-09 00:00:00",Denmark,990,4
"2021-01-09 00:00:00",Estonia,828,323
"2021-01-09 00:00:00",France,41631,1008
"2021-01-09 00:00:00",Germany,8477,0
"2021-01-09 00:00:00",Greece,445,0
"2021-01-09 00:00:00",Ireland,6886,74
"2021-01-09 00:00:00",Israel,6955,50
"2021-01-09 00:00:00",Italy,39956,0
"2021-01-09 00:00:00",Latvia,331,12
"2021-01-09 00:00:00",Liechtenstein,8,0
"2021-01-09 00:00:00",Lithuania,632,0
"2021-01-09 00:00:00",Mexico,9842,0
"2021-01-09 00:00:00",Norway,414,26
"2021-01-09 00:00:00",Poland,10331,5
"2021-01-09 00:00:00","Saudi Arabia",117,0
"2021-01-09 00:00:00",Slovakia,860,0
"2021-01-09 00:00:00",Slovenia,752,3
"2021-01-09 00:00:00",Switzerland,3372,70
"2021-01-09 00:00:00","United Arab Emirates",2876,0
"2021-01-09 00:00:00","United States",518837,1143175
"2021-01-10 00:00:00",Albania,376,0
"2021-01-10 00:00:00",Argentina,15138,15
"2021-01-10 00:00:00",Australia,26,0
"2021-01-10 00:00:00",Austria,2772,0
"2021-01-10 00:00:00",Bahrain,321,0
"2021-01-10 00:00:00",Belgium,808,27
"2021-01-10 00:00:00",Brazil,91702,0
"2021-01-10 00:00:00",Canada,0,3962
"2021-01-10 00:00:00",Chile,8362,0
"2021-01-10 00:00:00",Cyprus,288,0
"2021-01-10 00:00:00","Czech Republic",4351,10
"2021-01-10 00:00:00",Denmark,1353,4
"2021-01-10 00:00:00",Estonia,568,325
"2021-01-10 00:00:00",France,21002,1035
"2021-01-10 00:00:00",Greece,441,0
"2021-01-10 00:00:00",Ireland,4926,79
"2021-01-10 00:00:00",Israel,9728,6049
"2021-01-10 00:00:00",Italy,37254,0
"2021-01-10 00:00:00",Latvia,878,13
"2021-01-10 00:00:00",Liechtenstein,9,0
"2021-01-10 00:00:00",Lithuania,1207,0
"2021-01-10 00:00:00",Mexico,5663,0
"2021-01-10 00:00:00",Norway,435,32
"2021-01-10 00:00:00",Poland,9190,7
"2021-01-10 00:00:00",Serbia,2093,0
"2021-01-10 00:00:00",Slovakia,2410,0
"2021-01-10 00:00:00",Slovenia,426,3
"2021-01-10 00:00:00",Switzerland,2592,71
"2021-01-10 00:00:00","United Arab Emirates",2404,250000
"2021-01-10 00:00:00","United Kingdom",74348,391399
"2021-01-10 00:00:00","United States",447108,1213059
"2021-01-11 00:00:00",Argentina,38569,15
"2021-01-11 00:00:00",Australia,38,0
"2021-01-11 00:00:00",Austria,3374,0
"2021-01-11 00:00:00",Bahrain,316,0
"2021-01-11 00:00:00",Belgium,2849,38
"2021-01-11 00:00:00",Brazil,82561,0
"2021-01-11 00:00:00",Bulgaria,750,0
"2021-01-11 00:00:00",Canada,0,3973
"2021-01-11 00:00:00",Chile,7940,0
"2021-01-11 00:00:00","Czech Republic",9472,12
"2021-01-11 00:00:00",Denmark,1261,4
"2021-01-11 00:00:00",Estonia,663,367
"2021-01-11 00:00:00",France,54607,1256
"2021-01-11 00:00:00",Greece,841,0
"2021-01-11 00:00:00",Ireland,3052,86
"2021-01-11 00:00:00",Israel,9296,25312
"2021-01-11 00:00:00",Italy,25064,0
"2021-01-11 00:00:00",Latvia,1255,13
"2021-01-11 00:00:00",Liechtenstein,16,0
"2021-01-11 00:00:00",Lithuania,1779,0
"2021-01-11 00:00:00",Luxembourg,153,0
"2021-01-11 00:00:00",Mexico,21044,0
"2021-01-11 00:00:00",Norway,639,43
"2021-01-11 00:00:00",Poland,4447,9
"2021-01-11 00:00:00",Slovakia,3576,0
"2021-01-11 00:00:00",Slovenia,1860,3
"2021-01-11 00:00:00",Switzerland,6934,81
"2021-01-11 00:00:00","United Arab Emirates",3243,0
"2021-01-11 00:00:00","United Kingdom",117184,412167
"2021-01-11 00:00:00","United States",395803,1538287
"2021-01-12 00:00:00",Albania,707,0
"2021-01-12 00:00:00",Argentina,37751,19
"2021-01-12 00:00:00",Australia,40,0
"2021-01-12 00:00:00",Austria,4276,0
"2021-01-12 00:00:00",Bahrain,275,0
"2021-01-12 00:00:00",Belgium,2271,49
"2021-01-12 00:00:00",Brazil,199373,0
"2021-01-12 00:00:00",Bulgaria,535,0
"2021-01-12 00:00:00",Canada,0,5530
"2021-01-12 00:00:00","Czech Republic",10847,14
"2021-01-12 00:00:00",Denmark,1116,6
"2021-01-12 00:00:00",Estonia,1699,425
"2021-01-12 00:00:00",France,59633,1562
"2021-01-12 00:00:00",Greece,668,0
"2021-01-12 00:00:00",Ireland,3553,97
"2021-01-12 00:00:00",Israel,9470,60983
"2021-01-12 00:00:00",Italy,28484,0
"2021-01-12 00:00:00",Jordan,1122,0
"2021-01-12 00:00:00",Latvia,950,16
"2021-01-12 00:00:00",Liechtenstein,9,0
"2021-01-12 00:00:00",Lithuania,1286,0
"2021-01-12 00:00:00",Luxembourg,189,0
"2021-01-12 00:00:00",Mexico,19503,0
"2021-01-12 00:00:00",Norway,563,52
"2021-01-12 00:00:00",Poland,5460,9
"2021-01-12 00:00:00",Slovakia,2923,0
"2021-01-12 00:00:00",Slovenia,2092,3
"2021-01-12 00:00:00",Switzerland,5222,90
"2021-01-12 00:00:00","United Arab Emirates",3362,0
"2021-01-12 00:00:00","United Kingdom",101294,428232
"2021-01-12 00:00:00","United States",432417,1854491
"2021-01-13 00:00:00",Albania,660,0
"2021-01-13 00:00:00",Argentina,39432,19
"2021-01-13 00:00:00",Australia,32,0
"2021-01-13 00:00:00",Austria,3292,0
"2021-01-13 00:00:00",Bahrain,342,0
"2021-01-13 00:00:00",Belgium,2044,169
"2021-01-13 00:00:00",Brazil,194924,0
"2021-01-13 00:00:00",Bulgaria,535,0
"2021-01-13 00:00:00",Canada,0,13302
"2021-01-13 00:00:00",Chile,6788,1032
"2021-01-13 00:00:00",Croatia,980,0
"2021-01-13 00:00:00","Czech Republic",10965,15
"2021-01-13 00:00:00",Denmark,1007,12
"2021-01-13 00:00:00",Estonia,1244,545
