date,location,sumConfirmed,sumRecovered,symptoms
"2022-05-12 00:00:00",Ireland,2680,0,43.12
"2022-05-12 00:00:00","New Zealand",7519,0,48.51
"2022-05-12 00:00:00","United Kingdom",15276,0,36.11
"2022-05-12 00:00:00","United States",101754,0,28.82
"2022-05-13 00:00:00",Australia,109589,87330,48.12
"2022-05-13 00:00:00",Ireland,892,0,37.19
"2022-05-13 00:00:00","United Kingdom",13874,0,34.22
"2022-05-13 00:00:00","United States",122301,0,27.43
"2022-05-14 00:00:00",Australia,103151,92868,48.53
"2022-05-14 00:00:00",Ireland,188,0,38.05
"2022-05-14 00:00:00","United Kingdom",12236,0,33.33
"2022-05-14 00:00:00","United States",34044,0,28.55
"2022-05-15 00:00:00",Australia,83925,72526,50.58
"2022-05-15 00:00:00",Ireland,663,0,41.6
"2022-05-15 00:00:00","United Kingdom",15946,0,38.68
"2022-05-15 00:00:00","United States",43884,0,28.26
"2022-05-16 00:00:00",Australia,79410,75098,54.03
"2022-05-16 00:00:00",Ireland,404,0,41.81
"2022-05-16 00:00:00","New Zealand",9908,0,53.38
"2022-05-16 00:00:00","United Kingdom",18834,0,39.16
"2022-05-16 00:00:00","United States",115626,0,28.56
"2022-05-17 00:00:00",Australia,104254,107240,53.49
"2022-05-17 00:00:00",Ireland,792,0,40.49
"2022-05-17 00:00:00","United Kingdom",16568,0,37.38
"2022-05-17 00:00:00","United States",125368,0,28.78
"2022-05-18 00:00:00",Australia,126744,144462,53.19
"2022-05-18 00:00:00",Ireland,4836,0,40.73
"2022-05-18 00:00:00","United Kingdom",15272,0,36.59
"2022-05-18 00:00:00","United States",146908,0,28.93
"2022-05-19 00:00:00",Australia,109466,114650,50.93
"2022-05-19 00:00:00",Ireland,263,0,38.9
"2022-05-19 00:00:00","New Zealand",7812,0,46.34
"2022-05-19 00:00:00","United Kingdom",13636,0,35.4
"2022-05-19 00:00:00","United States",113011,0,28.34
"2022-05-20 00:00:00",Australia,100339,101498,48.54
"2022-05-20 00:00:00",Ireland,644,0,38.72
"2022-05-20 00:00:00","United Kingdom",5817,0,35.38
"2022-05-20 00:00:00","United States",158228,0,27
"2022-05-21 00:00:00",Australia,100053,103052,46.92
"2022-05-21 00:00:00",Ireland,466,0,40.43
"2022-05-21 00:00:00","United Kingdom",5018,0,37.5
"2022-05-21 00:00:00","United States",41963,0,28.03
"2022-05-22 00:00:00",Australia,72678,81124,52.34
"2022-05-22 00:00:00",Ireland,622,0,43
"2022-05-22 00:00:00","United Kingdom",5997,0,39.14
"2022-05-22 00:00:00","United States",36958,0,28.18
"2022-05-23 00:00:00",Australia,69444,81356,55.26
"2022-05-23 00:00:00",Ireland,455,0,43.42
"2022-05-23 00:00:00","New Zealand",8434,0,53.32
"2022-05-23 00:00:00","United Kingdom",7312,0,40.66
"2022-05-23 00:00:00","United States",110823,0,28.59
"2022-05-24 00:00:00",Australia,84125,109652,55.67
"2022-05-24 00:00:00",Ireland,720,0,42.24
"2022-05-24 00:00:00","United Kingdom",6679,0,38.65
"2022-05-24 00:00:00","United States",131180,0,28.37
"2022-05-25 00:00:00",Australia,91529,114016,54.42
"2022-05-25 00:00:00",Ireland,727,0,40.71
"2022-05-25 00:00:00","United Kingdom",6291,0,36.68
"2022-05-25 00:00:00","United States",157273,0,27.95
"2022-05-26 00:00:00",Australia,92801,106636,52.44
"2022-05-26 00:00:00",Ireland,504,0,40.06
"2022-05-26 00:00:00","New Zealand",6952,0,48.57
"2022-05-26 00:00:00","United Kingdom",5751,0,34.93
"2022-05-26 00:00:00","United States",114194,0,27.55
"2022-05-27 00:00:00",Australia,79402,95460,53.32
"2022-05-27 00:00:00",Ireland,902,0,36.26
"2022-05-27 00:00:00","United Kingdom",5406,0,33.45
"2022-05-27 00:00:00","United States",154204,0,26.89
"2022-05-28 00:00:00",Australia,71306,100310,52.59
"2022-05-28 00:00:00",Ireland,349,0,38.68
"2022-05-28 00:00:00","United Kingdom",4988,0,35.28
"2022-05-28 00:00:00","United States",41975,0,27.94
"2022-05-29 00:00:00",Australia,53982,71830,55.1
"2022-05-29 00:00:00",Ireland,388,0,42.31
"2022-05-29 00:00:00","United Kingdom",5678,0,38.18
"2022-05-29 00:00:00","United States",29859,0,28.14
"2022-05-30 00:00:00",Australia,51743,71585,56.27
"2022-05-30 00:00:00",Ireland,853,0,43.6
"2022-05-30 00:00:00","New Zealand",8434,0,59.91
"2022-05-30 00:00:00","United Kingdom",7114,0,38.68
"2022-05-30 00:00:00","United States",55338,0,28.28
"2022-05-31 00:00:00",Australia,65753,91510,56.34
"2022-05-31 00:00:00",Ireland,615,0,43.2
"2022-05-31 00:00:00","United Kingdom",7091,0,37.95
"2022-05-31 00:00:00","United States",156354,0,28.74
"2022-06-01 00:00:00",Australia,71724,93672,55.32
"2022-06-01 00:00:00",Ireland,306,0,40.3
"2022-06-01 00:00:00","United Kingdom",7013,0,33.92
"2022-06-01 00:00:00","United States",141344,0,28.37
"2022-06-02 00:00:00",Australia,69164,84228,54.4
"2022-06-02 00:00:00",Ireland,1054,0,40.37
"2022-06-02 00:00:00","United Kingdom",6209,0,35.88
"2022-06-02 00:00:00","United States",112823,0,27.87
"2022-06-03 00:00:00",Australia,63941,73460,54.33
"2022-06-03 00:00:00",Ireland,790,0,38.32
"2022-06-03 00:00:00","New Zealand",6373,0,53.03
"2022-06-03 00:00:00","United Kingdom",6637,0,36.57
"2022-06-03 00:00:00","United States",147783,0,26.93
"2022-06-04 00:00:00",Australia,60785,76528,56.83
"2022-06-04 00:00:00",Ireland,135,0,39.69
"2022-06-04 00:00:00","United Kingdom",7490,0,36.3
"2022-06-04 00:00:00","United States",53437,0,27.6
"2022-06-05 00:00:00",Australia,46228,53602,56.77
"2022-06-05 00:00:00",Ireland,884,0,39.68
"2022-06-05 00:00:00","New Zealand",4469,0,57.93
"2022-06-05 00:00:00","United Kingdom",9815,0,38.36
"2022-06-05 00:00:00","United States",38417,0,27.38
"2022-06-06 00:00:00",Australia,40786,42182,57.13
"2022-06-06 00:00:00",Ireland,475,0,42.74
"2022-06-06 00:00:00","United Kingdom",11747,0,39.24
"2022-06-06 00:00:00","United States",99619,0,27.58
"2022-06-07 00:00:00",Australia,55649,74970,57.15
"2022-06-07 00:00:00",Ireland,905,0,43.82
"2022-06-07 00:00:00","United Kingdom",11404,0,38.74
"2022-06-07 00:00:00","United States",149552,0,27.75
"2022-06-08 00:00:00",Australia,67304,72138,55.22
"2022-06-08 00:00:00",Ireland,758,0,43.11
"2022-06-08 00:00:00","United Kingdom",11784,0,39.1
"2022-06-08 00:00:00","United States",149323,0,27.21
"2022-06-09 00:00:00",Australia,66463,68148,54.25
"2022-06-09 00:00:00",Ireland,2106,0,42.79
"2022-06-09 00:00:00","New Zealand",6383,0,60.89
"2022-06-09 00:00:00","United Kingdom",11314,0,37.43
"2022-06-09 00:00:00","United States",107260,0,26.63
"2022-06-10 00:00:00",Australia,60674,60628,54.94
"2022-06-10 00:00:00",Ireland,1497,0,40.51
"2022-06-10 00:00:00","United Kingdom",10785,0,35.7
"2022-06-10 00:00:00","United States",152401,0,25.87
"2022-06-11 00:00:00",Australia,53413,60686,55.5
"2022-06-11 00:00:00",Ireland,214,0,42.46
"2022-06-11 00:00:00","United Kingdom",10074,0,38.55
"2022-06-11 00:00:00","United States",41104,0,26.2
"2022-06-12 00:00:00",Australia,40782,46374,57.03
"2022-06-12 00:00:00",Ireland,888,0,45.68
"2022-06-12 00:00:00","United Kingdom",12691,0,38.84
"2022-06-12 00:00:00","United States",34623,0,26.15
"2022-06-13 00:00:00",Australia,39697,50072,57.91
"2022-06-13 00:00:00",Ireland,546,0,44.27
"2022-06-13 00:00:00","New Zealand",37,0,66.29
"2022-06-13 00:00:00","United Kingdom",15273,0,39.13
"2022-06-13 00:00:00","United States",92285,0,26.3
"2022-06-14 00:00:00",Australia,47015,56780,58.35
"2022-06-14 00:00:00",Ireland,2742,0,44.03
"2022-06-14 00:00:00","United Kingdom",15138,0,37.87
"2022-06-14 00:00:00","United States",136379,0,26.7
"2022-06-15 00:00:00",Australia,62171,65126,57.76
"2022-06-15 00:00:00",Ireland,1279,0,44.17
"2022-06-15 00:00:00","United Kingdom",14834,0,39.23
"2022-06-15 00:00:00","United States",145152,0,26.59
"2022-06-16 00:00:00",Australia,64920,61840,55.26
"2022-06-16 00:00:00",Ireland,1054,0,43.85
"2022-06-16 00:00:00","New Zealand",4962,0,62.13
"2022-06-16 00:00:00","United Kingdom",14220,0,38.15
"2022-06-16 00:00:00","United States",99346,0,25.83
"2022-06-17 00:00:00",Australia,60661,55206,54.84
"2022-06-17 00:00:00",Ireland,1471,0,39.99
"2022-06-17 00:00:00","United Kingdom",13919,0,35.63
"2022-06-17 00:00:00","United States",130116,0,25.06
"2022-06-18 00:00:00",Australia,58142,55476,54.49
"2022-06-18 00:00:00",Ireland,1547,0,40.7
"2022-06-18 00:00:00","United Kingdom",13625,0,37.12
"2022-06-18 00:00:00","United States",567,0,25.62
"2022-06-19 00:00:00",Australia,44307,42450,55.34
"2022-06-19 00:00:00",Ireland,982,0,42.69
"2022-06-19 00:00:00","United Kingdom",16993,0,39.4
"2022-06-19 00:00:00","United States",443,0,25.54
"2022-06-20 00:00:00",Australia,41940,40210,57.18
"2022-06-20 00:00:00",Ireland,1545,0,42.9
"2022-06-20 00:00:00","New Zealand",5792,0,66.1
"2022-06-20 00:00:00","United Kingdom",19942,0,38.43
"2022-06-20 00:00:00","United States",714,0,26.72
"2022-06-21 00:00:00",Australia,56935,52864,55.94
"2022-06-21 00:00:00",Ireland,1223,0,45.21
"2022-06-21 00:00:00","United Kingdom",20894,0,39.05
"2022-06-21 00:00:00","United States",1326,0,26.91
"2022-06-22 00:00:00",Australia,65901,64920,55.56
"2022-06-22 00:00:00",Ireland,2307,0,43.59
"2022-06-22 00:00:00","United Kingdom",20866,0,37.09
"2022-06-22 00:00:00","United States",1108,0,26.9
"2022-06-23 00:00:00",Australia,64061,57914,53.66
"2022-06-23 00:00:00","New Zealand",0,0,66.34
"2022-06-23 00:00:00","United Kingdom",19587,0,36.9
"2022-06-23 00:00:00","United States",1009,0,26.23
"2022-06-24 00:00:00",Australia,62109,54392,54.66
"2022-06-24 00:00:00","United Kingdom",18343,0,34.28
"2022-06-24 00:00:00","United States",1111,0,24.56
"2022-06-25 00:00:00",Australia,61013,56878,54.57
"2022-06-25 00:00:00","United Kingdom",16793,0,35.93
"2022-06-25 00:00:00","United States",598,0,25.07
"2022-06-26 00:00:00",Australia,47338,41098,54.64
"2022-06-26 00:00:00","United Kingdom",20773,0,39.45
"2022-06-26 00:00:00","United States",475,0,25.22
"2022-06-27 00:00:00",Australia,44602,42330,56.8
"2022-06-27 00:00:00","United Kingdom",25099,0,38.51
"2022-06-27 00:00:00","United States",1145,0,25.88
"2022-06-28 00:00:00",Australia,61517,49736,57.37
"2022-06-28 00:00:00","United Kingdom",25037,0,38.67
"2022-06-28 00:00:00","United States",1173,0,26.43
"2022-06-29 00:00:00",Australia,73593,56634,56.41
"2022-06-29 00:00:00","United Kingdom",24599,0,37.89
"2022-06-29 00:00:00","United States",1252,0,26.5
"2022-06-30 00:00:00",Australia,82824,72154,53.93
"2022-06-30 00:00:00","United Kingdom",24232,0,37.13
"2022-06-30 00:00:00","United States",1045,0,25.92
"2022-07-01 00:00:00",Australia,54546,47220,54.3
"2022-07-01 00:00:00","United Kingdom",23640,0,35.18
"2022-07-01 00:00:00","United States",910,0,24.58
"2022-07-02 00:00:00",Australia,75731,62310,53.99
"2022-07-02 00:00:00","United Kingdom",21961,0,35.85
"2022-07-02 00:00:00","United States",516,0,24.96
"2022-07-03 00:00:00",Australia,60637,45852,55.33
"2022-07-03 00:00:00","United Kingdom",27776,0,39.33
"2022-07-03 00:00:00","United States",503,0,24.92
"2022-07-04 00:00:00",Australia,55293,42294,56.7
"2022-07-04 00:00:00","United Kingdom",33698,0,39.48
"2022-07-04 00:00:00","United States",572,0,24.13
"2022-07-05 00:00:00",Australia,77055,75138,57.13
"2022-07-05 00:00:00","United Kingdom",31410,0,38.83
"2022-07-05 00:00:00","United States",1036,0,25.95
"2022-07-06 00:00:00",Australia,80163,46422,56.15
"2022-07-06 00:00:00","United Kingdom",29681,0,39.11
"2022-07-06 00:00:00","United States",988,0,26.8
"2022-07-07 00:00:00",Australia,69721,37258,54.11
"2022-07-07 00:00:00","United Kingdom",26452,0,35.83
"2022-07-07 00:00:00","United States",1076,0,26.53
"2022-07-08 00:00:00",Australia,101170,100560,54.16
"2022-07-08 00:00:00","United Kingdom",24606,0,34.26
"2022-07-08 00:00:00","United States",930,0,25.57
"2022-07-09 00:00:00",Australia,80426,71664,53.83
"2022-07-09 00:00:00","United Kingdom",21243,0,34.95
"2022-07-09 00:00:00","United States",512,0,25.52
"2022-07-10 00:00:00",Australia,61293,55461,55.06
"2022-07-10 00:00:00","United Kingdom",25086,0,36.12
"2022-07-10 00:00:00","United States",434,0,25.75
"2022-07-11 00:00:00",Australia,55847,42800,57.51
"2022-07-11 00:00:00","United Kingdom",29824,0,36.4
"2022-07-11 00:00:00","United States",1033,0,26.07
"2022-07-12 00:00:00",Australia,81376,74476,56.77
"2022-07-12 00:00:00","United Kingdom",26941,0,37.71
"2022-07-12 00:00:00","United States",976,0,26.13
"2022-07-13 00:00:00",Australia,88444,82662,54.89
"2022-07-13 00:00:00","United Kingdom",23855,0,34.88
"2022-07-13 00:00:00","United States",841,0,26.15
"2022-07-14 00:00:00",Australia,94979,84194,53.89
"2022-07-14 00:00:00","United Kingdom",21098,0,36.06
"2022-07-14 00:00:00","United States",988,0,25.72
"2022-07-15 00:00:00",Australia,86908,74304,53.41
"2022-07-15 00:00:00","United Kingdom",18358,0,34.22
"2022-07-15 00:00:00","United States",863,0,24.99
"2022-07-16 00:00:00",Australia,88937,88690,53.02
"2022-07-16 00:00:00","United Kingdom",15012,0,34.3
"2022-07-16 00:00:00","United States",476,0,25.06
"2022-07-17 00:00:00",Australia,75836,66892,54.04
"2022-07-17 00:00:00","United Kingdom",17233,0,36.03
"2022-07-17 00:00:00","United States",359,0,25.2
"2022-07-18 00:00:00",Australia,67679,49018,55.17
"2022-07-18 00:00:00","United Kingdom",18713,0,36
"2022-07-18 00:00:00","United States",912,0,25.92
"2022-07-19 00:00:00",Australia,98373,82978,54.53
"2022-07-19 00:00:00","United Kingdom",16666,0,38.09
"2022-07-19 00:00:00","United States",951,0,26.9
"2022-07-20 00:00:00",Australia,103589,86614,53.18
"2022-07-20 00:00:00","United Kingdom",16168,0,34.51
"2022-07-20 00:00:00","United States",871,0,26.22
"2022-07-21 00:00:00",Australia,122324,115470,50.63
"2022-07-21 00:00:00","United Kingdom",14154,0,34.53
"2022-07-21 00:00:00","United States",842,0,25.4
"2022-07-22 00:00:00",Australia,106391,89284,50.67
"2022-07-22 00:00:00","United Kingdom",12374,0,31.54
"2022-07-22 00:00:00","United States",882,0,24.48
"2022-07-23 00:00:00",Australia,90463,79210,50.52
"2022-07-23 00:00:00","United Kingdom",9927,0,35.11
"2022-07-23 00:00:00","United States",400,0,24.93
"2022-07-24 00:00:00",Australia,76089,71706,51.79
"2022-07-24 00:00:00","United Kingdom",11271,0,36.64
"2022-07-24 00:00:00","United States",467,0,24.84
"2022-07-25 00:00:00",Australia,72233,74724,53.17
"2022-07-25 00:00:00","United Kingdom",13295,0,36.96
"2022-07-25 00:00:00","United States",789,0,25.55
"2022-07-26 00:00:00",Australia,92593,93104,52.59
"2022-07-26 00:00:00","United Kingdom",11718,0,34.98
"2022-07-26 00:00:00","United States",1011,0,25.72
"2022-07-27 00:00:00",Australia,98943,105820,51.93
"2022-07-27 00:00:00","United Kingdom",10536,0,34.98
"2022-07-27 00:00:00","United States",882,0,25.59
"2022-07-28 00:00:00",Australia,91765,93880,49.69
"2022-07-28 00:00:00","United Kingdom",9324,0,34.89
"2022-07-28 00:00:00","United States",705,0,24.97
"2022-07-29 00:00:00",Australia,91879,96852,48.97
"2022-07-29 00:00:00","United Kingdom",8503,0,32.33
"2022-07-29 00:00:00","United States",757,0,23.74
"2022-07-30 00:00:00",Australia,99858,110590,49.2
"2022-07-30 00:00:00","United Kingdom",7323,0,33.69
"2022-07-30 00:00:00","United States",381,0,23.94
"2022-07-31 00:00:00",Australia,60739,75814,50.62
"2022-07-31 00:00:00","United Kingdom",8419,0,34.15
"2022-07-31 00:00:00","United States",275,0,24.46
"2022-08-01 00:00:00",Australia,60990,85128,51.37
"2022-08-01 00:00:00","United Kingdom",9830,0,34.34
"2022-08-01 00:00:00","United States",768,0,24.74
"2022-08-02 00:00:00",Australia,71366,96478,51.16
"2022-08-02 00:00:00","United Kingdom",9163,0,36.46
"2022-08-02 00:00:00","United States",682,0,25.23
"2022-08-03 00:00:00",Australia,82252,97108,50.79
"2022-08-03 00:00:00","United Kingdom",8342,0,34.6
"2022-08-03 00:00:00","United States",761,0,25.05
"2022-08-04 00:00:00",Australia,74603,93112,48.52
"2022-08-04 00:00:00","United Kingdom",7287,0,33.81
"2022-08-04 00:00:00","United States",479,0,24.76
"2022-08-05 00:00:00",Australia,65327,79246,47.67
"2022-08-05 00:00:00","United Kingdom",6547,0,31.95
"2022-08-05 00:00:00","United States",590,0,23.52
"2022-08-06 00:00:00",Australia,57243,73646,46.77
"2022-08-06 00:00:00","United Kingdom",5418,0,31.63
"2022-08-06 00:00:00","United States",324,0,23.75
"2022-08-07 00:00:00",Australia,45055,60188,47.94
"2022-08-07 00:00:00","United Kingdom",6544,0,35.81
"2022-08-07 00:00:00","United States",220,0,23.79
"2022-08-08 00:00:00",Australia,39769,63150,48.71
"2022-08-08 00:00:00","United Kingdom",8061,0,33.74
"2022-08-08 00:00:00","United States",654,0,24.08
"2022-08-09 00:00:00",Australia,53283,79282,48.39
"2022-08-09 00:00:00","United Kingdom",7306,0,32.45
"2022-08-09 00:00:00","United States",619,0,24.36
"2022-08-10 00:00:00",Australia,54547,79820,47.93
"2022-08-10 00:00:00","United Kingdom",6727,0,32.61
"2022-08-10 00:00:00","United States",521,0,24.3
"2022-08-11 00:00:00",Australia,50691,72818,46.59
"2022-08-11 00:00:00","United Kingdom",6182,0,30.59
"2022-08-11 00:00:00","United States",494,0,23.94
"2022-08-12 00:00:00",Australia,45930,63400,44.99
"2022-08-12 00:00:00","United Kingdom",5330,0,27.96
"2022-08-12 00:00:00","United States",416,0,22.71
"2022-08-13 00:00:00",Australia,40275,55506,44.58
"2022-08-13 00:00:00","United Kingdom",4483,0,28.93
"2022-08-13 00:00:00","United States",256,0,23.66
"2022-08-14 00:00:00",Australia,31395,46614,47.1
"2022-08-14 00:00:00","United Kingdom",5359,0,30.93
"2022-08-14 00:00:00","United States",184,0,23.96
"2022-08-15 00:00:00",Australia,29187,46790,48.15
"2022-08-15 00:00:00","United Kingdom",6408,0,32.09
"2022-08-15 00:00:00","United States",505,0,24.28
"2022-08-16 00:00:00",Australia,39631,61082,47.45
"2022-08-16 00:00:00","United Kingdom",5541,0,31.44
"2022-08-16 00:00:00","United States",562,0,24.7
"2022-08-17 00:00:00",Australia,41525,59306,46.73
"2022-08-17 00:00:00","United Kingdom",4988,0,31.95
"2022-08-17 00:00:00","United States",495,0,24.58
"2022-08-18 00:00:00",Australia,39690,53678,44.79
"2022-08-18 00:00:00","United Kingdom",4432,0,32.15
"2022-08-18 00:00:00","United States",598,0,24.2
"2022-08-19 00:00:00",Australia,34074,48808,44.12
"2022-08-19 00:00:00","United Kingdom",3831,0,29.55
"2022-08-19 00:00:00","United States",537,0,23.25
"2022-08-20 00:00:00",Australia,30410,44716,44.51
"2022-08-20 00:00:00","United Kingdom",3268,0,29.62
"2022-08-20 00:00:00","United States",244,0,24.18
"2022-08-21 00:00:00",Australia,20314,35550,47.15
"2022-08-21 00:00:00","United Kingdom",4070,0,31.18
"2022-08-21 00:00:00","United States",215,0,24.54
"2022-08-22 00:00:00",Australia,23134,36492,48.13
"2022-08-22 00:00:00","United Kingdom",5151,0,32.87
"2022-08-22 00:00:00","United States",446,0,24.64
"2022-08-23 00:00:00",Australia,24856,34976,47.69
"2022-08-23 00:00:00","United Kingdom",4716,0,32.39
"2022-08-23 00:00:00","United States",498,0,25.35
"2022-08-24 00:00:00",Australia,31963,44532,46.78
"2022-08-24 00:00:00","United Kingdom",4531,0,32.05
"2022-08-24 00:00:00","United States",371,0,25.4
"2022-08-25 00:00:00",Australia,27385,39216,44.69
"2022-08-25 00:00:00","United Kingdom",3776,0,30.31
"2022-08-25 00:00:00","United States",407,0,25.32
"2022-08-26 00:00:00",Australia,26846,34740,43.47
"2022-08-26 00:00:00","United Kingdom",3439,0,27.97
"2022-08-26 00:00:00","United States",393,0,24.43
"2022-08-27 00:00:00",Australia,22701,31022,43.12
"2022-08-27 00:00:00","United Kingdom",3089,0,28.62
"2022-08-27 00:00:00","United States",206,0,25.6
"2022-08-28 00:00:00",Australia,18549,25990,45.69
"2022-08-28 00:00:00","United Kingdom",3436,0,29.27
"2022-08-28 00:00:00","United States",155,0,25.95
"2022-08-29 00:00:00",Australia,17374,25526,46.03
"2022-08-29 00:00:00","United Kingdom",4655,0,31.98
"2022-08-29 00:00:00","United States",328,0,26.08
"2022-08-30 00:00:00",Australia,24351,33806,45.23
"2022-08-30 00:00:00","United Kingdom",5222,0,31.2
"2022-08-30 00:00:00","United States",429,0,26.64
"2022-08-31 00:00:00",Australia,26340,33320,44.62
"2022-08-31 00:00:00","United Kingdom",4601,0,31.27
"2022-08-31 00:00:00","United States",457,0,26.19
"2022-09-01 00:00:00",Australia,23447,30638,42.75
"2022-09-01 00:00:00","United Kingdom",4345,0,31.32
"2022-09-01 00:00:00","United States",294,0,25.45
"2022-09-02 00:00:00",Australia,19963,32086,41.48
"2022-09-02 00:00:00","United Kingdom",3796,0,30.18
"2022-09-02 00:00:00","United States",323,0,24.53
"2022-09-03 00:00:00",Australia,16245,0,41.14
"2022-09-03 00:00:00","United Kingdom",3410,0,31.2
"2022-09-03 00:00:00","United States",162,0,25.65
"2022-09-04 00:00:00",Australia,11662,-9937539,44.31
"2022-09-04 00:00:00","United Kingdom",4282,0,32.06
"2022-09-04 00:00:00","United States",123,0,26.02
"2022-09-05 00:00:00",Australia,15492,9997171,46.55
"2022-09-05 00:00:00","United Kingdom",5106,0,32.91
"2022-09-05 00:00:00","United States",173,0,26.09
"2022-09-06 00:00:00",Australia,18446,26974,45.51
